日期,累计确诊,累计疑似,累计治愈,累计死亡,累计重症,当日新增确诊,当日新增疑似,当日新增治愈,当日新增死亡,当日新增重症,当日现存确诊,名称
2020-03-25,658,0,29,1,0,160,0.0,12,0,0.0,628,俄罗斯
2020-03-26,840,0,38,2,0,182,0.0,9,1,0.0,800,俄罗斯
2020-03-27,1036,0,45,3,0,196,0.0,7,1,0.0,988,俄罗斯
2020-03-28,1264,0,49,4,0,228,0.0,4,1,0.0,1211,俄罗斯
2020-03-29,1534,0,64,8,0,270,0.0,15,4,0.0,1462,俄罗斯
2020-03-30,1836,0,66,9,0,302,0.0,2,1,0.0,1761,俄罗斯
2020-03-31,2337,0,121,17,0,501,0.0,55,8,0.0,2199,俄罗斯
2020-02-08,3,0,0,1,0,3,0.0,0,1,,2,菲律宾
2020-03-06,5,0,0,1,0,2,0.0,0,0,0.0,4,菲律宾
2020-03-07,6,0,0,1,0,1,0.0,0,0,0.0,5,菲律宾
2020-03-08,10,0,0,1,0,4,0.0,0,0,0.0,9,菲律宾
2020-03-09,24,0,0,1,0,14,0.0,0,0,0.0,23,菲律宾
2020-03-10,35,0,0,1,0,11,0.0,0,0,0.0,34,菲律宾
2020-03-11,49,0,0,1,0,14,0.0,0,0,0.0,48,菲律宾
2020-03-12,52,0,0,1,0,3,0.0,0,0,0.0,51,菲律宾
2020-03-13,64,0,2,8,0,12,0.0,2,7,0.0,54,菲律宾
2020-03-14,111,0,2,8,0,47,0.0,0,0,0.0,101,菲律宾
2020-03-15,140,0,2,12,0,29,0.0,0,4,0.0,126,菲律宾
2020-03-16,142,0,3,12,0,2,0.0,1,0,0.0,127,菲律宾
2020-03-17,187,0,4,14,0,45,0.0,1,2,0.0,169,菲律宾
2020-03-18,202,0,7,17,0,15,0.0,3,3,0.0,178,菲律宾
2020-03-19,217,0,8,17,0,15,0.0,1,0,0.0,192,菲律宾
2020-03-20,230,0,8,18,0,13,0.0,0,1,0.0,204,菲律宾
2020-03-21,307,0,13,19,0,77,0.0,5,1,0.0,275,菲律宾
2020-03-22,380,0,15,25,0,73,0.0,2,6,0.0,340,菲律宾
2020-03-23,462,0,18,33,0,82,0.0,3,8,0.0,411,菲律宾
2020-03-24,552,0,19,33,0,90,0.0,1,0,0.0,500,菲律宾
2020-03-25,636,0,26,38,0,84,0.0,7,5,0.0,572,菲律宾
2020-03-26,707,0,26,45,0,71,0.0,0,7,0.0,636,菲律宾
2020-03-27,803,0,31,54,0,96,0.0,5,9,0.0,718,菲律宾
2020-03-28,1075,0,35,68,0,272,0.0,4,14,0.0,972,菲律宾
2020-03-29,1418,0,42,71,0,343,0.0,7,3,0.0,1305,菲律宾
2020-03-30,1546,0,42,78,0,128,0.0,0,7,0.0,1426,菲律宾
2020-03-31,2084,0,49,88,0,538,0.0,7,10,0.0,1947,菲律宾
2020-02-08,1,0,0,0,0,1,0.0,0,0,,1,芬兰
2020-02-26,2,0,0,0,0,1,0.0,0,0,,2,芬兰
2020-02-28,3,0,1,0,0,1,0.0,1,0,,2,芬兰
2020-03-01,6,0,1,0,0,3,0.0,0,0,,5,芬兰
2020-03-03,7,0,1,0,0,1,0.0,0,0,,6,芬兰
2020-03-05,12,0,1,0,0,5,0.0,0,0,0.0,11,芬兰
2020-03-06,15,0,1,0,0,3,0.0,0,0,0.0,14,芬兰
2020-03-07,19,0,1,0,0,4,0.0,0,0,0.0,18,芬兰
2020-03-08,25,0,1,0,0,6,0.0,0,0,0.0,24,芬兰
2020-03-09,30,0,1,0,0,5,0.0,0,0,0.0,29,芬兰
2020-03-10,40,0,1,0,0,10,0.0,0,0,0.0,39,芬兰
2020-03-11,65,0,1,0,0,25,0.0,0,0,0.0,64,芬兰
2020-03-12,109,0,1,0,0,44,0.0,0,0,0.0,108,芬兰
2020-03-13,155,0,1,0,0,46,0.0,0,0,0.0,154,芬兰
2020-03-14,224,0,1,0,0,69,0.0,0,0,0.0,223,芬兰
2020-03-15,244,0,1,0,0,20,0.0,0,0,0.0,243,芬兰
2020-03-16,272,0,1,0,0,28,0.0,0,0,0.0,271,芬兰
2020-03-17,319,0,1,0,0,47,0.0,0,0,0.0,318,芬兰
2020-03-18,359,0,1,0,0,40,0.0,0,0,0.0,358,芬兰
2020-03-19,400,0,1,0,0,41,0.0,0,0,0.0,399,芬兰
2020-03-20,450,0,1,0,0,50,0.0,0,0,0.0,449,芬兰
2020-03-21,521,0,1,1,0,71,0.0,0,1,0.0,519,芬兰
2020-03-22,626,0,1,1,0,105,0.0,0,0,0.0,624,芬兰
2020-03-23,700,0,1,1,0,74,0.0,0,0,0.0,698,芬兰
2020-03-24,792,0,1,1,0,92,0.0,0,0,0.0,790,芬兰
2020-03-25,802,0,1,3,0,10,0.0,0,2,0.0,798,芬兰
2020-03-26,880,0,1,5,0,78,0.0,0,2,0.0,874,芬兰
2020-03-27,1025,0,10,7,0,145,0.0,9,2,0.0,1008,芬兰
2020-03-28,1163,0,10,9,0,138,0.0,0,2,0.0,1144,芬兰
2020-03-29,1218,0,10,11,0,55,0.0,0,2,0.0,1197,芬兰
2020-03-30,1352,0,10,13,0,134,0.0,0,2,0.0,1329,芬兰
2020-03-31,1384,0,10,17,0,32,0.0,0,4,0.0,1357,芬兰
2020-04-01,1418,0,10,17,0,34,0.0,0,0,0.0,1391,芬兰
2020-02-08,1,0,0,0,0,1,0.0,0,0,,1,尼泊尔
2020-02-28,1,0,1,0,0,0,0.0,1,0,,0,尼泊尔
2020-03-22,2,0,1,0,0,1,0.0,0,0,0.0,1,尼泊尔
2020-03-26,3,0,1,0,0,1,0.0,0,0,0.0,2,尼泊尔
2020-03-27,4,0,1,0,0,1,0.0,0,0,0.0,3,尼泊尔
2020-03-28,5,0,1,0,0,1,0.0,0,0,0.0,4,尼泊尔
2020-03-02,2,0,0,0,0,2,0.0,0,0,,2,葡萄牙
2020-03-04,5,0,0,0,0,3,0.0,0,0,0.0,5,葡萄牙
2020-03-07,18,0,0,0,0,13,0.0,0,0,0.0,18,葡萄牙
2020-03-11,59,0,0,0,0,41,0.0,0,0,0.0,59,葡萄牙
2020-03-13,112,0,0,0,0,53,0.0,0,0,0.0,112,葡萄牙
2020-03-15,245,0,0,0,0,133,0.0,0,0,0.0,245,葡萄牙
2020-03-16,331,0,0,1,0,86,0.0,0,1,0.0,330,葡萄牙
2020-03-17,448,0,0,1,0,117,0.0,0,0,0.0,447,葡萄牙
2020-03-18,642,0,0,1,0,194,0.0,0,0,0.0,641,葡萄牙
2020-03-19,785,0,0,1,0,143,0.0,0,0,0.0,784,葡萄牙
2020-03-20,1020,0,0,6,0,235,0.0,0,5,0.0,1014,葡萄牙
2020-03-21,1280,0,0,12,0,260,0.0,0,6,0.0,1268,葡萄牙
2020-03-22,1600,0,0,12,0,320,0.0,0,0,0.0,1588,葡萄牙
2020-03-23,2060,0,14,23,0,460,0.0,14,11,0.0,2023,葡萄牙
2020-03-24,2362,0,22,29,0,302,0.0,8,6,0.0,2311,葡萄牙
2020-03-25,2995,0,22,43,0,633,0.0,0,14,0.0,2930,葡萄牙
2020-03-26,3544,0,43,60,0,549,0.0,21,17,0.0,3441,葡萄牙
2020-03-27,4268,0,43,76,0,724,0.0,0,16,0.0,4149,葡萄牙
2020-03-28,5170,0,43,100,0,902,0.0,0,24,0.0,5027,葡萄牙
2020-03-29,5962,0,43,119,0,792,0.0,0,19,0.0,5800,葡萄牙
2020-03-30,6408,0,43,140,0,446,0.0,0,21,0.0,6225,葡萄牙
2020-03-31,7443,0,43,160,0,1035,0.0,0,20,0.0,7240,葡萄牙
2020-03-14,2,0,0,0,0,2,0.0,0,0,0.0,2,塞舌尔
2020-03-16,4,0,0,0,0,2,0.0,0,0,0.0,4,塞舌尔
2020-03-21,7,0,0,0,0,3,0.0,0,0,0.0,7,塞舌尔
2020-03-28,8,0,0,0,0,1,0.0,0,0,0.0,8,塞舌尔
2020-03-31,10,0,0,0,0,2,0.0,0,0,0.0,10,塞舌尔
2020-02-08,2,0,0,0,0,2,0.0,0,0,,2,西班牙
2020-02-24,3,0,0,0,0,1,0.0,0,0,,3,西班牙
2020-02-25,9,0,2,0,0,6,0.0,2,0,,7,西班牙
2020-02-26,13,0,2,0,0,4,0.0,0,0,,11,西班牙
2020-02-27,25,0,2,0,0,12,0.0,0,0,,23,西班牙
2020-02-28,41,0,2,0,0,16,0.0,0,0,,39,西班牙
2020-02-29,58,0,2,0,0,17,0.0,0,0,,56,西班牙
2020-03-01,74,0,2,0,0,16,0.0,0,0,,72,西班牙
2020-03-02,124,0,3,0,0,50,0.0,1,0,,121,西班牙
2020-03-03,165,0,3,1,0,41,0.0,0,1,0.0,161,西班牙
2020-03-04,193,0,3,1,0,28,0.0,0,0,0.0,189,西班牙
2020-03-05,208,0,3,3,0,15,0.0,0,2,0.0,202,西班牙
2020-03-06,387,0,3,5,0,179,0.0,0,2,0.0,379,西班牙
2020-03-07,516,0,3,10,0,129,0.0,0,5,0.0,503,西班牙
2020-03-08,613,0,3,17,0,97,0.0,0,7,0.0,593,西班牙
2020-03-09,1223,0,3,28,0,610,0.0,0,11,0.0,1192,西班牙
2020-03-10,1695,0,3,35,0,472,0.0,0,7,0.0,1657,西班牙
2020-03-11,2882,0,183,49,0,1187,0.0,180,14,0.0,2650,西班牙
2020-03-12,3146,0,189,86,0,264,0.0,6,37,0.0,2871,西班牙
2020-03-13,4334,0,189,86,0,1188,0.0,0,0,0.0,4059,西班牙
2020-03-14,6393,0,571,195,0,2059,0.0,382,109,0.0,5627,西班牙
2020-03-15,7753,0,571,288,0,1360,0.0,0,93,0.0,6894,西班牙
2020-03-16,9191,0,530,309,0,1438,0.0,0,21,0.0,8352,西班牙
2020-03-17,11178,0,1028,491,0,1987,0.0,498,182,0.0,9659,西班牙
2020-03-18,13716,0,1028,491,0,2538,0.0,0,0,0.0,12197,西班牙
2020-03-19,17147,0,1028,767,0,3431,0.0,0,276,0.0,15352,西班牙
2020-03-20,20410,0,1588,1041,0,3263,0.0,560,274,0.0,17781,西班牙
2020-03-21,24926,0,1588,1326,0,4516,0.0,0,285,0.0,22012,西班牙
2020-03-22,28572,0,2575,1720,0,3646,0.0,987,394,0.0,24277,西班牙
2020-03-23,39673,0,3355,2182,0,11101,0.0,780,462,0.0,34136,西班牙
2020-03-24,42058,0,3794,2991,0,2385,0.0,439,809,0.0,35273,西班牙
2020-03-25,47610,0,3794,3434,0,5552,0.0,0,443,0.0,40382,西班牙
2020-03-26,56197,0,7015,4145,0,8587,0.0,3221,711,0.0,45037,西班牙
2020-03-27,65719,0,9357,5138,0,9522,0.0,2342,993,0.0,51224,西班牙
2020-03-28,73235,0,9357,5690,0,7516,0.0,0,552,0.0,58188,西班牙
2020-03-29,80110,0,14709,6803,0,6875,0.0,5352,1113,0.0,58598,西班牙
2020-03-30,85195,0,14709,7340,0,5085,0.0,0,537,0.0,63146,西班牙
2020-03-31,94417,0,16780,8189,0,9222,0.0,2071,849,0.0,69448,西班牙
2020-04-01,95923,0,19259,8464,0,1506,0.0,2479,275,0.0,68200,西班牙
2020-02-08,1,0,0,0,0,1,0.0,0,0,,1,斯里兰卡
2020-02-28,1,0,1,0,0,0,0.0,1,0,,0,斯里兰卡
2020-03-11,2,0,1,0,0,1,0.0,0,0,0.0,1,斯里兰卡
2020-03-12,3,0,1,0,0,1,0.0,0,0,0.0,2,斯里兰卡
2020-03-13,6,0,1,0,0,3,0.0,0,0,0.0,5,斯里兰卡
2020-03-14,11,0,1,0,0,5,0.0,0,0,0.0,10,斯里兰卡
2020-03-15,19,0,1,0,0,8,0.0,0,0,0.0,18,斯里兰卡
2020-03-16,23,0,1,0,0,4,0.0,0,0,0.0,22,斯里兰卡
2020-03-17,43,0,1,0,0,20,0.0,0,0,0.0,42,斯里兰卡
2020-03-18,50,0,1,0,0,7,0.0,0,0,0.0,49,斯里兰卡
2020-03-19,60,0,1,0,0,10,0.0,0,0,0.0,59,斯里兰卡
2020-03-20,66,0,1,0,0,6,0.0,0,0,0.0,65,斯里兰卡
2020-03-22,81,0,1,0,0,15,0.0,0,0,0.0,80,斯里兰卡
2020-03-23,92,0,1,0,0,11,0.0,0,0,0.0,91,斯里兰卡
2020-03-24,102,0,3,0,0,10,0.0,2,0,0.0,99,斯里兰卡
2020-03-26,106,0,7,0,0,4,0.0,4,0,0.0,99,斯里兰卡
2020-03-28,113,0,7,1,0,7,0.0,0,1,0.0,105,斯里兰卡
2020-03-29,117,0,7,1,0,4,0.0,0,0,0.0,109,斯里兰卡
2020-03-30,122,0,15,1,0,5,0.0,8,0,0.0,106,斯里兰卡
2020-03-31,142,0,16,2,0,20,0.0,1,1,0.0,124,斯里兰卡
2020-02-25,1,0,0,0,0,1,0.0,0,0,,1,阿尔及利亚
2020-03-03,5,0,0,0,0,4,0.0,0,0,,5,阿尔及利亚
2020-03-04,17,0,0,0,0,12,0.0,0,0,0.0,17,阿尔及利亚
2020-03-07,19,0,0,0,0,2,0.0,0,0,0.0,19,阿尔及利亚
2020-03-08,20,0,0,0,0,1,0.0,0,0,0.0,20,阿尔及利亚
2020-03-12,26,0,10,2,0,6,0.0,10,2,0.0,14,阿尔及利亚
2020-03-13,27,0,10,2,0,1,0.0,0,0,0.0,15,阿尔及利亚
2020-03-14,37,0,12,3,0,10,0.0,2,1,0.0,22,阿尔及利亚
2020-03-15,45,0,12,3,0,8,0.0,0,0,0.0,30,阿尔及利亚
2020-03-16,60,0,12,4,0,15,0.0,0,1,0.0,44,阿尔及利亚
2020-03-18,75,0,32,7,0,15,0.0,20,3,0.0,36,阿尔及利亚
2020-03-19,90,0,32,8,0,15,0.0,0,1,0.0,50,阿尔及利亚
2020-03-20,201,0,32,17,0,111,0.0,0,9,0.0,152,阿尔及利亚
2020-03-22,201,0,32,17,0,0,,0,0,,152,阿尔及利亚
2020-03-23,230,0,32,17,0,29,0.0,0,0,0.0,181,阿尔及利亚
2020-03-24,264,0,32,19,0,34,0.0,0,2,0.0,213,阿尔及利亚
2020-03-25,302,0,32,21,0,38,0.0,0,2,0.0,249,阿尔及利亚
2020-03-26,367,0,32,25,0,65,0.0,0,4,0.0,310,阿尔及利亚
2020-03-27,409,0,32,26,0,42,0.0,0,1,0.0,351,阿尔及利亚
2020-03-28,454,0,32,29,0,45,0.0,0,3,0.0,393,阿尔及利亚
2020-03-29,511,0,32,31,0,57,0.0,0,2,0.0,448,阿尔及利亚
2020-03-30,584,0,37,35,0,73,0.0,5,4,0.0,512,阿尔及利亚
2020-04-01,716,0,46,44,0,132,0.0,9,9,0.0,626,阿尔及利亚
2020-02-08,1,0,0,0,0,1,0.0,0,0,,1,柬埔寨
2020-02-28,1,0,1,0,0,0,0.0,1,0,,0,柬埔寨
2020-03-07,2,0,1,0,0,1,0.0,0,0,0.0,1,柬埔寨
2020-03-10,3,0,1,0,0,1,0.0,0,0,0.0,2,柬埔寨
2020-03-12,5,0,1,0,0,2,0.0,0,0,0.0,4,柬埔寨
2020-03-14,7,0,1,0,0,2,0.0,0,0,0.0,6,柬埔寨
2020-03-15,12,0,1,0,0,5,0.0,0,0,0.0,11,柬埔寨
2020-03-16,24,0,1,0,0,12,0.0,0,0,0.0,23,柬埔寨
2020-03-18,35,0,1,0,0,11,0.0,0,0,0.0,34,柬埔寨
2020-03-20,47,0,1,0,0,12,0.0,0,0,0.0,46,柬埔寨
2020-03-23,86,0,1,0,0,39,0.0,0,0,0.0,85,柬埔寨
2020-03-24,91,0,1,0,0,5,0.0,0,0,0.0,90,柬埔寨
2020-03-25,96,0,1,0,0,5,0.0,0,0,0.0,95,柬埔寨
2020-03-26,96,0,10,0,0,0,0.0,9,0,0.0,86,柬埔寨
2020-03-30,107,0,21,0,0,11,0.0,11,0,0.0,86,柬埔寨
2020-03-19,2,0,0,0,0,2,0.0,0,0,0.0,2,海地
2020-03-20,2,0,0,0,0,0,,0,0,,2,海地
2020-03-26,8,0,0,0,0,6,0.0,0,0,0.0,8,海地
2020-03-30,15,0,1,0,0,7,0.0,1,0,0.0,14,海地
2020-02-08,1,0,0,0,0,1,0.0,0,0,,1,瑞典
2020-02-27,7,0,0,0,0,6,0.0,0,0,,7,瑞典
2020-02-28,10,0,0,0,0,3,0.0,0,0,,10,瑞典
2020-02-29,13,0,0,0,0,3,0.0,0,0,,13,瑞典
2020-03-02,14,0,0,0,0,1,0.0,0,0,,14,瑞典
2020-03-03,30,0,0,0,0,16,0.0,0,0,0.0,30,瑞典
2020-03-04,52,0,0,0,0,22,0.0,0,0,0.0,52,瑞典
2020-03-05,94,0,0,0,0,42,0.0,0,0,0.0,94,瑞典
2020-03-06,137,0,0,0,0,43,0.0,0,0,0.0,137,瑞典
2020-03-07,161,0,0,0,0,24,0.0,0,0,0.0,161,瑞典
2020-03-08,203,0,0,0,0,42,0.0,0,0,0.0,203,瑞典
2020-03-09,260,0,0,0,0,57,0.0,0,0,0.0,260,瑞典
2020-03-10,355,0,0,0,0,95,0.0,0,0,0.0,355,瑞典
2020-03-11,630,0,0,1,0,275,0.0,0,1,0.0,629,瑞典
2020-03-12,683,0,0,1,0,53,0.0,0,0,0.0,682,瑞典
2020-03-13,775,0,0,1,0,92,0.0,0,0,0.0,774,瑞典
2020-03-14,961,0,0,2,0,186,0.0,0,1,0.0,959,瑞典
2020-03-15,1023,0,0,3,0,62,0.0,0,1,0.0,1020,瑞典
2020-03-16,1119,0,0,7,0,96,0.0,0,4,0.0,1112,瑞典
2020-03-18,1279,0,0,10,0,160,0.0,0,3,0.0,1269,瑞典
2020-03-19,1423,0,0,11,0,144,0.0,0,1,0.0,1412,瑞典
2020-03-20,1623,0,0,16,0,200,0.0,0,5,0.0,1607,瑞典
2020-03-21,1746,0,0,20,0,123,0.0,0,4,0.0,1726,瑞典
2020-03-22,1906,0,0,21,0,160,0.0,0,1,0.0,1885,瑞典
2020-03-23,2016,0,0,25,0,110,0.0,0,4,0.0,1991,瑞典
2020-03-24,2272,0,0,36,0,256,0.0,0,11,0.0,2236,瑞典
2020-03-25,2510,0,0,42,0,238,0.0,0,6,0.0,2468,瑞典
2020-03-26,2806,0,16,66,0,296,0.0,16,24,0.0,2724,瑞典
2020-03-27,3046,0,16,92,0,240,0.0,0,26,0.0,2938,瑞典
2020-03-28,3447,0,16,102,0,401,0.0,0,10,0.0,3329,瑞典
2020-03-29,3700,0,16,110,0,253,0.0,0,8,0.0,3574,瑞典
2020-03-30,4028,0,16,146,0,328,0.0,0,36,0.0,3866,瑞典
2020-04-01,4435,0,16,180,0,407,0.0,0,34,0.0,4239,瑞典
2020-03-14,1,0,0,0,0,1,0.0,0,0,0.0,1,特立尼达和多巴哥
2020-03-22,30,0,0,1,0,29,0.0,0,1,0.0,29,特立尼达和多巴哥
2020-03-26,60,0,0,1,0,30,0.0,0,0,0.0,59,特立尼达和多巴哥
2020-03-27,65,0,1,1,0,5,0.0,1,0,0.0,63,特立尼达和多巴哥
2020-03-30,78,0,1,3,0,13,0.0,0,2,0.0,74,特立尼达和多巴哥
2020-03-25,11,0,0,0,0,11,0.0,0,0,0.0,11,吉布提
2020-03-27,12,0,0,0,0,1,0.0,0,0,0.0,12,吉布提
2020-03-28,14,0,0,0,0,2,0.0,0,0,0.0,14,吉布提
2020-03-29,18,0,0,0,0,4,0.0,0,0,0.0,18,吉布提
2020-03-30,25,0,0,0,0,7,0.0,0,0,0.0,25,吉布提
2020-03-31,30,0,0,0,0,5,0.0,0,0,0.0,30,吉布提
2020-03-09,2,0,0,0,0,2,0.0,0,0,0.0,2,布基纳法索
2020-03-14,7,0,0,0,0,5,0.0,0,0,0.0,7,布基纳法索
2020-03-15,15,0,0,0,0,8,0.0,0,0,0.0,15,布基纳法索
2020-03-17,20,0,0,0,0,5,0.0,0,0,0.0,20,布基纳法索
2020-03-18,15,0,0,1,0,0,0.0,0,1,0.0,14,布基纳法索
2020-03-19,40,0,4,1,0,25,0.0,4,0,0.0,35,布基纳法索
2020-03-20,40,0,4,1,0,0,,0,0,,35,布基纳法索
2020-03-22,75,0,4,1,0,35,0.0,0,0,0.0,70,布基纳法索
2020-03-23,99,0,5,4,0,24,0.0,1,3,0.0,90,布基纳法索
2020-03-24,114,0,5,4,0,15,0.0,0,0,0.0,105,布基纳法索
2020-03-25,146,0,5,4,0,32,0.0,0,0,0.0,137,布基纳法索
2020-03-26,152,0,10,7,0,6,0.0,5,3,0.0,135,布基纳法索
2020-03-27,180,0,12,9,0,28,0.0,2,2,0.0,159,布基纳法索
2020-03-28,207,0,21,11,0,27,0.0,9,2,0.0,175,布基纳法索
2020-03-29,222,0,31,12,0,15,0.0,10,1,0.0,179,布基纳法索
2020-03-30,246,0,31,12,0,24,0.0,0,0,0.0,203,布基纳法索
2020-03-31,261,0,32,14,0,15,0.0,1,2,0.0,215,布基纳法索
2020-02-08,1,0,0,0,0,1,0.0,0,0,,1,比利时
2020-02-25,1,0,0,0,0,0,,0,0,,1,比利时
2020-03-01,2,0,0,0,0,1,0.0,0,0,,2,比利时
2020-03-02,8,0,0,0,0,6,0.0,0,0,,8,比利时
2020-03-03,13,0,0,0,0,5,0.0,0,0,0.0,13,比利时
2020-03-04,23,0,0,0,0,10,0.0,0,0,0.0,23,比利时
2020-03-05,50,0,0,0,0,27,0.0,0,0,0.0,50,比利时
2020-03-06,109,0,0,0,0,59,0.0,0,0,0.0,109,比利时
2020-03-07,169,0,0,0,0,60,0.0,0,0,0.0,169,比利时
2020-03-08,200,0,0,0,0,31,0.0,0,0,0.0,200,比利时
2020-03-09,239,0,0,0,0,39,0.0,0,0,0.0,239,比利时
2020-03-10,267,0,0,0,0,28,0.0,0,0,0.0,267,比利时
2020-03-11,314,0,0,3,0,47,0.0,0,3,0.0,311,比利时
2020-03-12,399,0,0,3,0,85,0.0,0,0,0.0,396,比利时
2020-03-13,556,0,0,3,0,157,0.0,0,0,0.0,553,比利时
2020-03-14,689,0,0,4,0,133,0.0,0,1,0.0,685,比利时
2020-03-15,886,0,0,4,0,197,0.0,0,0,0.0,882,比利时
2020-03-16,1058,0,0,5,0,172,0.0,0,1,0.0,1053,比利时
2020-03-17,1243,0,15,10,0,185,0.0,15,5,0.0,1218,比利时
2020-03-18,1486,0,15,14,0,243,0.0,0,4,0.0,1457,比利时
2020-03-19,1795,0,15,21,0,309,0.0,0,7,0.0,1759,比利时
2020-03-20,2257,0,15,37,0,462,0.0,0,16,0.0,2205,比利时
2020-03-21,2815,0,15,67,0,558,0.0,0,30,0.0,2733,比利时
2020-03-22,3401,0,15,75,0,586,0.0,0,8,0.0,3311,比利时
2020-03-23,3743,0,350,88,0,342,0.0,335,13,0.0,3305,比利时
2020-03-24,4269,0,350,122,0,526,0.0,0,34,0.0,3797,比利时
2020-03-25,4937,0,350,178,0,668,0.0,0,56,0.0,4409,比利时
2020-03-26,6235,0,675,220,0,1298,0.0,325,42,0.0,5340,比利时
2020-03-27,7284,0,675,289,0,1049,0.0,0,69,0.0,6320,比利时
2020-03-28,9134,0,675,353,0,1850,0.0,0,64,0.0,8106,比利时
2020-03-29,10836,0,675,431,0,1702,0.0,0,78,0.0,9730,比利时
2020-03-30,11899,0,675,513,0,1063,0.0,0,82,0.0,10711,比利时
2020-03-31,12775,0,1696,705,0,876,0.0,1021,192,0.0,10374,比利时
2020-02-23,1,0,0,0,0,1,0.0,0,0,,1,伊拉克
2020-02-25,5,0,0,0,0,4,0.0,0,0,,5,伊拉克
2020-02-27,7,0,0,0,0,2,0.0,0,0,,7,伊拉克
2020-02-28,8,0,0,0,0,1,0.0,0,0,,8,伊拉克
2020-02-29,13,0,0,0,0,5,0.0,0,0,,13,伊拉克
2020-03-01,19,0,0,0,0,6,0.0,0,0,,19,伊拉克
2020-03-02,26,0,0,0,0,7,0.0,0,0,,26,伊拉克
2020-03-03,31,0,0,0,0,5,0.0,0,0,0.0,31,伊拉克
2020-03-04,31,0,0,2,0,0,0.0,0,2,0.0,29,伊拉克
2020-03-05,38,0,0,2,0,7,0.0,0,0,0.0,36,伊拉克
2020-03-06,46,0,0,4,0,8,0.0,0,2,0.0,42,伊拉克
2020-03-07,54,0,0,4,0,8,0.0,0,0,0.0,50,伊拉克
2020-03-08,61,0,0,6,0,7,0.0,0,2,0.0,55,伊拉克
2020-03-09,67,0,0,6,0,6,0.0,0,0,0.0,61,伊拉克
2020-03-10,67,0,0,7,0,0,0.0,0,1,0.0,60,伊拉克
2020-03-11,73,0,15,8,0,6,0.0,15,1,0.0,50,伊拉克
2020-03-12,83,0,24,8,0,10,0.0,9,0,0.0,51,伊拉克
2020-03-13,93,0,24,9,0,10,0.0,0,1,0.0,60,伊拉克
2020-03-14,110,0,26,9,0,17,0.0,2,0,0.0,75,伊拉克
2020-03-15,124,0,26,9,0,14,0.0,0,0,0.0,89,伊拉克
2020-03-16,133,0,32,10,0,9,0.0,6,1,0.0,91,伊拉克
2020-03-17,154,0,41,11,0,21,0.0,9,1,0.0,102,伊拉克
2020-03-19,192,0,49,13,0,38,0.0,8,2,0.0,130,伊拉克
2020-03-20,208,0,50,17,0,16,0.0,1,4,0.0,141,伊拉克
2020-03-22,233,0,57,20,0,25,0.0,7,3,0.0,156,伊拉克
2020-03-23,266,0,62,23,0,33,0.0,5,3,0.0,181,伊拉克
2020-03-24,316,0,75,27,0,50,0.0,13,4,0.0,214,伊拉克
2020-03-25,346,0,89,29,0,30,0.0,14,2,0.0,228,伊拉克
2020-03-26,382,0,107,36,0,36,0.0,18,7,0.0,239,伊拉克
2020-03-27,458,0,122,40,0,76,0.0,15,4,0.0,296,伊拉克
2020-03-28,506,0,131,42,0,48,0.0,9,2,0.0,333,伊拉克
2020-03-29,547,0,131,42,0,41,0.0,0,0,0.0,374,伊拉克
2020-03-30,630,0,152,46,0,83,0.0,21,4,0.0,432,伊拉克
2020-03-31,694,0,170,50,0,64,0.0,18,4,0.0,474,伊拉克
2020-02-28,1,0,0,0,0,1,0.0,0,0,,1,冰岛
2020-03-02,6,0,0,0,0,5,0.0,0,0,,6,冰岛
2020-03-03,14,0,0,0,0,8,0.0,0,0,0.0,14,冰岛
2020-03-04,26,0,0,0,0,12,0.0,0,0,0.0,26,冰岛
2020-03-05,34,0,0,0,0,8,0.0,0,0,0.0,34,冰岛
2020-03-06,35,0,0,0,0,1,0.0,0,0,0.0,35,冰岛
2020-03-07,50,0,0,0,0,15,0.0,0,0,0.0,50,冰岛
2020-03-08,55,0,0,0,0,5,0.0,0,0,0.0,55,冰岛
2020-03-09,60,0,0,0,0,5,0.0,0,0,0.0,60,冰岛
2020-03-10,69,0,0,0,0,9,0.0,0,0,0.0,69,冰岛
2020-03-11,90,0,0,0,0,21,0.0,0,0,0.0,90,冰岛
2020-03-12,109,0,0,0,0,19,0.0,0,0,0.0,109,冰岛
2020-03-13,128,0,0,0,0,19,0.0,0,0,0.0,128,冰岛
2020-03-14,156,0,0,0,0,28,0.0,0,0,0.0,156,冰岛
2020-03-15,177,0,0,0,0,21,0.0,0,0,0.0,177,冰岛
2020-03-16,180,0,0,0,0,3,0.0,0,0,0.0,180,冰岛
2020-03-17,220,0,0,0,0,40,0.0,0,0,0.0,220,冰岛
2020-03-19,330,0,0,0,0,110,0.0,0,0,0.0,330,冰岛
2020-03-20,409,0,0,0,0,79,0.0,0,0,0.0,409,冰岛
2020-03-22,568,0,0,0,0,159,0.0,0,0,0.0,568,冰岛
2020-03-23,588,0,0,0,0,20,0.0,0,0,0.0,588,冰岛
2020-03-24,648,0,0,2,0,60,0.0,0,2,0.0,646,冰岛
2020-03-25,739,0,0,2,0,91,0.0,0,0,0.0,737,冰岛
2020-03-26,802,0,82,2,0,63,0.0,82,0,0.0,718,冰岛
2020-03-27,890,0,82,2,0,88,0.0,0,0,0.0,806,冰岛
